,exp,order,rew,rt,run,sub,trial_index
591,sim,iti,0.0,,3,fd_128,51
592,sim,c_plus,1.0,877.507000006,3,fd_128,52
593,sim,iti,0.0,,3,fd_128,53
594,sim,b_minus,0.0,,3,fd_128,54
595,sim,iti,0.0,,3,fd_128,55
596,sim,b_minus,0.0,,3,fd_128,56
597,sim,iti,0.0,,3,fd_128,57
598,sim,c_plus,1.0,878.859999991,3,fd_128,58
599,sim,iti,0.0,,3,fd_128,59
600,sim,c_minus,0.0,,3,fd_128,60
601,sim,iti,0.0,,3,fd_128,61
602,sim,b_minus,1.0,943.458000003,3,fd_128,62
603,sim,iti,0.0,,3,fd_128,63
604,sim,c_minus,0.0,,3,fd_128,64
605,sim,iti,0.0,,3,fd_128,65
606,sim,b_plus,1.0,890.613999998,3,fd_128,66
607,sim,iti,0.0,,3,fd_128,67
608,sim,b_minus,0.0,,3,fd_128,68
609,sim,iti,0.0,,3,fd_128,69
610,sim,b_plus,1.0,872.522999992,3,fd_128,70
611,sim,iti,0.0,,3,fd_128,71
612,sim,b_minus,1.0,902.525999999,3,fd_128,72
613,sim,iti,0.0,,3,fd_128,73
614,sim,b_plus,0.0,,3,fd_128,74
615,sim,iti,0.0,,3,fd_128,75
616,sim,c_plus,0.0,,3,fd_128,76
617,sim,iti,0.0,,3,fd_128,77
618,sim,c_minus,1.0,916.938000004,3,fd_128,78
619,sim,iti,0.0,,3,fd_128,79
620,ser,A,0.0,,3,fd_128,0
621,ser,b_plus,1.0,897.705999998,3,fd_128,1
622,ser,iti,0.0,,3,fd_128,2
623,ser,c_plus,1.0,870.631000007,3,fd_128,3
624,ser,iti,0.0,,3,fd_128,4
625,ser,c_plus,0.0,,3,fd_128,5
626,ser,iti,0.0,,3,fd_128,6
627,ser,b_minus,0.0,,3,fd_128,7
628,ser,iti,0.0,,3,fd_128,8
629,ser,b_minus,0.0,,3,fd_128,9
630,ser,iti,0.0,,3,fd_128,10
631,ser,c_plus,1.0,893.485000002,3,fd_128,11
632,ser,iti,0.0,,3,fd_128,12
633,ser,A,0.0,,3,fd_128,13
634,ser,b_plus,1.0,901.561,3,fd_128,14
635,ser,iti,0.0,,3,fd_128,15
636,ser,A,0.0,,3,fd_128,16
637,ser,b_plus,0.0,,3,fd_128,17
638,ser,iti,0.0,,3,fd_128,18
639,ser,b_minus,0.0,,3,fd_128,19
640,ser,iti,0.0,,3,fd_128,20
641,ser,b_minus,0.0,,3,fd_128,21
642,ser,iti,0.0,,3,fd_128,22
643,ser,A,0.0,,3,fd_128,23
644,ser,c_minus,0.0,,3,fd_128,24
645,ser,iti,0.0,,3,fd_128,25
646,ser,A,0.0,,3,fd_128,26
647,ser,c_minus,0.0,,3,fd_128,27
648,ser,iti,0.0,,3,fd_128,28
649,ser,A,0.0,,3,fd_128,29
650,ser,b_plus,1.0,887.383000003,3,fd_128,30
651,ser,iti,0.0,,3,fd_128,31
652,ser,c_plus,1.0,881.040000002,3,fd_128,32
653,ser,iti,0.0,,3,fd_128,33
654,ser,b_minus,1.0,907.099999991,3,fd_128,34
655,ser,iti,0.0,,3,fd_128,35
656,ser,c_plus,1.0,896.428999995,3,fd_128,36
657,ser,iti,0.0,,3,fd_128,37
658,ser,A,0.0,,3,fd_128,38
659,ser,c_minus,0.0,,3,fd_128,39
660,ser,iti,0.0,,3,fd_128,40
661,ser,A,0.0,,3,fd_128,41
662,ser,c_minus,1.0,951.52299999,3,fd_128,42
663,ser,iti,0.0,,3,fd_128,43
664,ser,A,0.0,,3,fd_128,44
665,ser,c_minus,1.0,892.508999992,3,fd_128,45
666,ser,iti,0.0,,3,fd_128,46
667,ser,b_minus,0.0,,3,fd_128,47
668,ser,iti,0.0,,3,fd_128,48
669,ser,A,0.0,,3,fd_128,49
670,ser,b_plus,1.0,895.988999991,3,fd_128,50
671,ser,iti,0.0,,3,fd_128,51
672,ser,A,0.0,,3,fd_128,52
673,ser,c_minus,0.0,,3,fd_128,53
674,ser,iti,0.0,,3,fd_128,54
675,ser,A,0.0,,3,fd_128,55
676,ser,c_minus,0.0,,3,fd_128,56
677,ser,iti,0.0,,3,fd_128,57
678,ser,c_plus,0.0,,3,fd_128,58
679,ser,iti,0.0,,3,fd_128,59
680,ser,b_minus,1.0,917.928000004,3,fd_128,60
681,ser,iti,0.0,,3,fd_128,61
682,ser,A,0.0,,3,fd_128,62
683,ser,c_minus,0.0,,3,fd_128,63
684,ser,iti,0.0,,3,fd_128,64
685,ser,A,0.0,,3,fd_128,65
686,ser,b_plus,1.0,860.479000004,3,fd_128,66
687,ser,iti,0.0,,3,fd_128,67
688,ser,A,0.0,,3,fd_128,68
689,ser,b_plus,0.0,,3,fd_128,69
690,ser,iti,0.0,,3,fd_128,70
691,ser,A,0.0,,3,fd_128,71
692,ser,b_plus,1.0,920.827999996,3,fd_128,72
693,ser,iti,0.0,,3,fd_128,73
694,ser,A,0.0,,3,fd_128,74
695,ser,c_minus,0.0,,3,fd_128,75
696,ser,iti,0.0,,3,fd_128,76
697,ser,c_plus,1.0,896.235000002,3,fd_128,77
698,ser,iti,0.0,,3,fd_128,78
699,ser,b_minus,0.0,,3,fd_128,79
700,ser,iti,0.0,,3,fd_128,80
701,ser,A,0.0,,3,fd_128,81
702,ser,b_plus,1.0,1044.54099999,3,fd_128,82
703,ser,iti,0.0,,3,fd_128,83
704,ser,b_minus,0.0,,3,fd_128,84
705,ser,iti,0.0,,3,fd_128,85
706,ser,c_plus,1.0,912.304999999,3,fd_128,86
707,ser,iti,0.0,,3,fd_128,87
708,ser,c_plus,1.0,873.484000005,3,fd_128,88
709,ser,iti,0.0,,3,fd_128,89
710,ser,b_minus,1.0,905.102000013,3,fd_128,90
711,ser,iti,0.0,,3,fd_128,91
712,ser,A,0.0,,3,fd_128,92
713,ser,c_minus,1.0,949.17999999,3,fd_128,93
714,ser,iti,0.0,,3,fd_128,94
715,ser,A,0.0,,3,fd_128,95
716,ser,b_plus,0.0,,3,fd_128,96
717,ser,iti,0.0,,3,fd_128,97
718,ser,c_plus,0.0,,3,fd_128,98
719,ser,iti,0.0,,3,fd_128,99
720,sim,b_plus,0.0,,2,fd_128,0
721,sim,iti,0.0,,2,fd_128,1
722,sim,c_plus,0.0,,2,fd_128,2
723,sim,iti,0.0,,2,fd_128,3
724,sim,b_plus,1.0,911.860000002,2,fd_128,4
725,sim,iti,0.0,,2,fd_128,5
726,sim,c_plus,0.0,,2,fd_128,6
727,sim,iti,0.0,,2,fd_128,7
728,sim,c_plus,1.0,923.900000003,2,fd_128,8
729,sim,iti,0.0,,2,fd_128,9
730,sim,b_plus,1.0,880.272000004,2,fd_128,10
731,sim,iti,0.0,,2,fd_128,11
732,sim,c_minus,1.0,862.300000002,2,fd_128,12
733,sim,iti,0.0,,2,fd_128,13
734,sim,c_minus,0.0,,2,fd_128,14
735,sim,iti,0.0,,2,fd_128,15
736,sim,b_plus,1.0,871.496999994,2,fd_128,16
737,sim,iti,0.0,,2,fd_128,17
738,sim,b_minus,0.0,,2,fd_128,18
739,sim,iti,0.0,,2,fd_128,19
740,sim,b_plus,1.0,851.44800001,2,fd_128,20
741,sim,iti,0.0,,2,fd_128,21
742,sim,c_plus,1.0,868.579000011,2,fd_128,22
743,sim,iti,0.0,,2,fd_128,23
744,sim,b_plus,1.0,809.748999987,2,fd_128,24
745,sim,iti,0.0,,2,fd_128,25
746,sim,c_minus,0.0,,2,fd_128,26
747,sim,iti,0.0,,2,fd_128,27
748,sim,c_plus,1.0,935.263999994,2,fd_128,28
749,sim,iti,0.0,,2,fd_128,29
750,sim,c_plus,1.0,905.802999996,2,fd_128,30
751,sim,iti,0.0,,2,fd_128,31
752,sim,b_minus,1.0,856.932000004,2,fd_128,32
753,sim,iti,0.0,,2,fd_128,33
754,sim,b_plus,0.0,,2,fd_128,34
755,sim,iti,0.0,,2,fd_128,35
756,sim,b_plus,1.0,886.666,2,fd_128,36
757,sim,iti,0.0,,2,fd_128,37
758,sim,c_minus,0.0,,2,fd_128,38
759,sim,iti,0.0,,2,fd_128,39
760,sim,b_minus,0.0,,2,fd_128,40
761,sim,iti,0.0,,2,fd_128,41
762,sim,c_minus,0.0,,2,fd_128,42
763,sim,iti,0.0,,2,fd_128,43
764,sim,b_minus,0.0,,2,fd_128,44
765,sim,iti,0.0,,2,fd_128,45
766,sim,c_minus,0.0,,2,fd_128,46
767,sim,iti,0.0,,2,fd_128,47
768,sim,c_plus,1.0,913.823999997,2,fd_128,48
769,sim,iti,0.0,,2,fd_128,49
770,sim,b_plus,1.0,914.349000007,2,fd_128,50
771,sim,iti,0.0,,2,fd_128,51
772,sim,c_minus,1.0,888.562999995,2,fd_128,52
773,sim,iti,0.0,,2,fd_128,53
774,sim,b_minus,1.0,877.965999994,2,fd_128,54
775,sim,iti,0.0,,2,fd_128,55
776,sim,b_minus,0.0,,2,fd_128,56
777,sim,iti,0.0,,2,fd_128,57
778,sim,c_minus,0.0,,2,fd_128,58
779,sim,iti,0.0,,2,fd_128,59
780,sim,b_minus,0.0,,2,fd_128,60
781,sim,iti,0.0,,2,fd_128,61
782,sim,c_plus,1.0,893.158999993,2,fd_128,62
783,sim,iti,0.0,,2,fd_128,63
784,sim,b_minus,0.0,,2,fd_128,64
785,sim,iti,0.0,,2,fd_128,65
786,sim,c_plus,1.0,878.778000007,2,fd_128,66
787,sim,iti,0.0,,2,fd_128,67
788,sim,c_minus,0.0,,2,fd_128,68
789,sim,iti,0.0,,2,fd_128,69
790,sim,b_minus,0.0,,2,fd_128,70
791,sim,iti,0.0,,2,fd_128,71
792,sim,b_minus,1.0,897.085999991,2,fd_128,72
793,sim,iti,0.0,,2,fd_128,73
794,sim,b_plus,0.0,,2,fd_128,74
795,sim,iti,0.0,,2,fd_128,75
796,sim,c_plus,0.0,,2,fd_128,76
797,sim,iti,0.0,,2,fd_128,77
798,sim,c_minus,1.0,946.383000011,2,fd_128,78
799,sim,iti,0.0,,2,fd_128,79
800,ser,A,0.0,,2,fd_128,0
801,ser,c_minus,0.0,,2,fd_128,1
802,ser,iti,0.0,,2,fd_128,2
803,ser,b_minus,1.0,905.924,2,fd_128,3
804,ser,iti,0.0,,2,fd_128,4
805,ser,A,0.0,,2,fd_128,5
806,ser,c_minus,0.0,,2,fd_128,6
807,ser,iti,0.0,,2,fd_128,7
808,ser,A,0.0,,2,fd_128,8
809,ser,c_minus,0.0,,2,fd_128,9
810,ser,iti,0.0,,2,fd_128,10
811,ser,A,0.0,,2,fd_128,11
812,ser,b_plus,1.0,861.578000005,2,fd_128,12
813,ser,iti,0.0,,2,fd_128,13
814,ser,b_minus,0.0,,2,fd_128,14
815,ser,iti,0.0,,2,fd_128,15
816,ser,b_minus,0.0,,2,fd_128,16
817,ser,iti,0.0,,2,fd_128,17
818,ser,A,0.0,,2,fd_128,18
819,ser,c_minus,0.0,,2,fd_128,19
820,ser,iti,0.0,,2,fd_128,20
821,ser,A,0.0,,2,fd_128,21
822,ser,c_minus,0.0,,2,fd_128,22
823,ser,iti,0.0,,2,fd_128,23
824,ser,A,0.0,,2,fd_128,24
825,ser,b_plus,0.0,,2,fd_128,25
826,ser,iti,0.0,,2,fd_128,26
827,ser,c_plus,0.0,,2,fd_128,27
828,ser,iti,0.0,,2,fd_128,28
829,ser,A,0.0,,2,fd_128,29
830,ser,b_plus,1.0,895.463000002,2,fd_128,30
831,ser,iti,0.0,,2,fd_128,31
832,ser,c_plus,1.0,1019.077,2,fd_128,32
833,ser,iti,0.0,,2,fd_128,33
834,ser,c_plus,1.0,889.172000004,2,fd_128,34
835,ser,iti,0.0,,2,fd_128,35
836,ser,A,0.0,,2,fd_128,36
837,ser,c_minus,1.0,902.935,2,fd_128,37
838,ser,iti,0.0,,2,fd_128,38
839,ser,A,0.0,,2,fd_128,39
840,ser,c_minus,1.0,917.760999998,2,fd_128,40
841,ser,iti,0.0,,2,fd_128,41
842,ser,A,0.0,,2,fd_128,42
843,ser,b_plus,1.0,823.569000009,2,fd_128,43
844,ser,iti,0.0,,2,fd_128,44
845,ser,b_minus,0.0,,2,fd_128,45
846,ser,iti,0.0,,2,fd_128,46
847,ser,c_plus,1.0,922.383999999,2,fd_128,47
848,ser,iti,0.0,,2,fd_128,48
849,ser,c_plus,1.0,879.218999989,2,fd_128,49
850,ser,iti,0.0,,2,fd_128,50
851,ser,c_plus,1.0,871.74099999,2,fd_128,51
852,ser,iti,0.0,,2,fd_128,52
853,ser,A,0.0,,2,fd_128,53
854,ser,c_minus,0.0,,2,fd_128,54
855,ser,iti,0.0,,2,fd_128,55
856,ser,b_minus,0.0,,2,fd_128,56
857,ser,iti,0.0,,2,fd_128,57
858,ser,A,0.0,,2,fd_128,58
859,ser,b_plus,0.0,,2,fd_128,59
860,ser,iti,0.0,,2,fd_128,60
861,ser,c_plus,0.0,,2,fd_128,61
862,ser,iti,0.0,,2,fd_128,62
863,ser,A,0.0,,2,fd_128,63
864,ser,b_plus,1.0,896.594999993,2,fd_128,64
865,ser,iti,0.0,,2,fd_128,65
866,ser,A,0.0,,2,fd_128,66
867,ser,b_plus,1.0,838.462000008,2,fd_128,67
868,ser,iti,0.0,,2,fd_128,68
869,ser,A,0.0,,2,fd_128,69
870,ser,b_plus,1.0,862.608000005,2,fd_128,70
871,ser,iti,0.0,,2,fd_128,71
872,ser,b_minus,1.0,830.465000001,2,fd_128,72
873,ser,iti,0.0,,2,fd_128,73
874,ser,A,0.0,,2,fd_128,74
875,ser,c_minus,0.0,,2,fd_128,75
876,ser,iti,0.0,,2,fd_128,76
877,ser,A,0.0,,2,fd_128,77
878,ser,b_plus,1.0,866.671000005,2,fd_128,78
879,ser,iti,0.0,,2,fd_128,79
880,ser,c_plus,1.0,913.465999992,2,fd_128,80
881,ser,iti,0.0,,2,fd_128,81
882,ser,b_minus,0.0,,2,fd_128,82
883,ser,iti,0.0,,2,fd_128,83
884,ser,b_minus,0.0,,2,fd_128,84
885,ser,iti,0.0,,2,fd_128,85
886,ser,b_minus,0.0,,2,fd_128,86
887,ser,iti,0.0,,2,fd_128,87
888,ser,c_plus,1.0,959.561999998,2,fd_128,88
889,ser,iti,0.0,,2,fd_128,89
890,ser,A,0.0,,2,fd_128,90
891,ser,c_minus,1.0,893.400999988,2,fd_128,91
892,ser,iti,0.0,,2,fd_128,92
893,ser,b_minus,1.0,867.454000001,2,fd_128,93
894,ser,iti,0.0,,2,fd_128,94
895,ser,c_plus,0.0,,2,fd_128,95
896,ser,iti,0.0,,2,fd_128,96
897,ser,A,0.0,,2,fd_128,97
898,ser,b_plus,0.0,,2,fd_128,98
899,ser,iti,0.0,,2,fd_128,99
900,sim,b_minus,0.0,,1,fd_128,0
901,sim,iti,0.0,,1,fd_128,1
902,sim,b_minus,0.0,,1,fd_128,2
903,sim,iti,0.0,,1,fd_128,3
904,sim,c_plus,1.0,895.646000013,1,fd_128,4
905,sim,iti,0.0,,1,fd_128,5
906,sim,b_minus,0.0,,1,fd_128,6
907,sim,iti,0.0,,1,fd_128,7
908,sim,c_plus,1.0,1117.723,1,fd_128,8
909,sim,iti,0.0,,1,fd_128,9
910,sim,c_plus,0.0,,1,fd_128,10
911,sim,iti,0.0,,1,fd_128,11
912,sim,c_minus,0.0,,1,fd_128,12
913,sim,iti,0.0,,1,fd_128,13
914,sim,c_plus,1.0,872.300000011,1,fd_128,14
915,sim,iti,0.0,,1,fd_128,15
916,sim,c_minus,1.0,984.826999987,1,fd_128,16
917,sim,iti,0.0,,1,fd_128,17
918,sim,b_minus,0.0,,1,fd_128,18
919,sim,iti,0.0,,1,fd_128,19
920,sim,b_plus,0.0,,1,fd_128,20
921,sim,iti,0.0,,1,fd_128,21
922,sim,b_minus,1.0,941.192000007,1,fd_128,22
923,sim,iti,0.0,,1,fd_128,23
924,sim,c_plus,1.0,878.871999995,1,fd_128,24
925,sim,iti,0.0,,1,fd_128,25
926,sim,b_plus,1.0,893.90199999,1,fd_128,26
927,sim,iti,0.0,,1,fd_128,27
928,sim,c_minus,0.0,,1,fd_128,28
929,sim,iti,0.0,,1,fd_128,29
930,sim,c_minus,1.0,848.418000003,1,fd_128,30
931,sim,iti,0.0,,1,fd_128,31
932,sim,c_minus,0.0,,1,fd_128,32
933,sim,iti,0.0,,1,fd_128,33
934,sim,c_plus,1.0,874.797999999,1,fd_128,34
935,sim,iti,0.0,,1,fd_128,35
936,sim,c_plus,0.0,,1,fd_128,36
937,sim,iti,0.0,,1,fd_128,37
938,sim,b_plus,0.0,,1,fd_128,38
939,sim,iti,0.0,,1,fd_128,39
940,sim,c_plus,1.0,868.651000006,1,fd_128,40
941,sim,iti,0.0,,1,fd_128,41
942,sim,c_minus,0.0,,1,fd_128,42
943,sim,iti,0.0,,1,fd_128,43
944,sim,b_plus,1.0,921.790999995,1,fd_128,44
945,sim,iti,0.0,,1,fd_128,45
946,sim,c_minus,0.0,,1,fd_128,46
947,sim,iti,0.0,,1,fd_128,47
948,sim,b_plus,1.0,891.287999993,1,fd_128,48
949,sim,iti,0.0,,1,fd_128,49
950,sim,b_minus,0.0,,1,fd_128,50
951,sim,iti,0.0,,1,fd_128,51
952,sim,b_plus,1.0,894.978000005,1,fd_128,52
953,sim,iti,0.0,,1,fd_128,53
954,sim,b_minus,0.0,,1,fd_128,54
955,sim,iti,0.0,,1,fd_128,55
956,sim,c_minus,0.0,,1,fd_128,56
957,sim,iti,0.0,,1,fd_128,57
958,sim,b_minus,1.0,968.602000002,1,fd_128,58
959,sim,iti,0.0,,1,fd_128,59
960,sim,b_plus,1.0,887.295000002,1,fd_128,60
961,sim,iti,0.0,,1,fd_128,61
962,sim,c_minus,0.0,,1,fd_128,62
963,sim,iti,0.0,,1,fd_128,63
964,sim,b_plus,1.0,880.457000001,1,fd_128,64
965,sim,iti,0.0,,1,fd_128,65
966,sim,c_plus,1.0,870.878999989,1,fd_128,66
967,sim,iti,0.0,,1,fd_128,67
968,sim,b_plus,1.0,893.582999991,1,fd_128,68
969,sim,iti,0.0,,1,fd_128,69
970,sim,b_minus,0.0,,1,fd_128,70
971,sim,iti,0.0,,1,fd_128,71
972,sim,b_minus,1.0,861.580000006,1,fd_128,72
973,sim,iti,0.0,,1,fd_128,73
974,sim,c_minus,1.0,893.380999996,1,fd_128,74
975,sim,iti,0.0,,1,fd_128,75
976,sim,b_plus,0.0,,1,fd_128,76
977,sim,iti,0.0,,1,fd_128,77
978,sim,c_plus,0.0,,1,fd_128,78
979,sim,iti,0.0,,1,fd_128,79
980,ser,A,0.0,,1,fd_128,0
981,ser,b_plus,0.0,,1,fd_128,1
982,ser,iti,0.0,,1,fd_128,2
983,ser,c_plus,1.0,1128.137,1,fd_128,3
984,ser,iti,0.0,,1,fd_128,4
985,ser,c_plus,1.0,658.818999998,1,fd_128,5
986,ser,iti,0.0,,1,fd_128,6
987,ser,A,0.0,,1,fd_128,7
988,ser,c_minus,1.0,849.398,1,fd_128,8
989,ser,iti,0.0,,1,fd_128,9
990,ser,A,0.0,,1,fd_128,10
991,ser,b_plus,1.0,1008.31,1,fd_128,11
992,ser,iti,0.0,,1,fd_128,12
993,ser,b_minus,0.0,,1,fd_128,13
994,ser,iti,0.0,,1,fd_128,14
995,ser,A,0.0,,1,fd_128,15
996,ser,b_plus,1.0,880.396999995,1,fd_128,16
997,ser,iti,0.0,,1,fd_128,17
998,ser,A,0.0,,1,fd_128,18
999,ser,b_plus,1.0,860.788,1,fd_128,19
1000,ser,iti,0.0,,1,fd_128,20
1001,ser,A,0.0,,1,fd_128,21
1002,ser,b_plus,1.0,860.82000001,1,fd_128,22
1003,ser,iti,0.0,,1,fd_128,23
1004,ser,A,0.0,,1,fd_128,24
1005,ser,c_minus,0.0,,1,fd_128,25
1006,ser,iti,0.0,,1,fd_128,26
1007,ser,A,0.0,,1,fd_128,27
1008,ser,c_minus,0.0,,1,fd_128,28
1009,ser,iti,0.0,,1,fd_128,29
1010,ser,b_minus,0.0,,1,fd_128,30
1011,ser,iti,0.0,,1,fd_128,31
1012,ser,A,0.0,,1,fd_128,32
1013,ser,b_plus,1.0,938.151999997,1,fd_128,33
1014,ser,iti,0.0,,1,fd_128,34
1015,ser,A,0.0,,1,fd_128,35
1016,ser,c_minus,0.0,,1,fd_128,36
1017,ser,iti,0.0,,1,fd_128,37
1018,ser,A,0.0,,1,fd_128,38
1019,ser,c_minus,0.0,,1,fd_128,39
1020,ser,iti,0.0,,1,fd_128,40
1021,ser,c_plus,1.0,970.395999998,1,fd_128,41
1022,ser,iti,0.0,,1,fd_128,42
1023,ser,b_minus,0.0,,1,fd_128,43
1024,ser,iti,0.0,,1,fd_128,44
1025,ser,A,0.0,,1,fd_128,45
1026,ser,c_minus,0.0,,1,fd_128,46
1027,ser,iti,0.0,,1,fd_128,47
1028,ser,c_plus,1.0,908.988999997,1,fd_128,48
1029,ser,iti,0.0,,1,fd_128,49
1030,ser,b_minus,0.0,,1,fd_128,50
1031,ser,iti,0.0,,1,fd_128,51
1032,ser,b_minus,0.0,,1,fd_128,52
1033,ser,iti,0.0,,1,fd_128,53
1034,ser,c_plus,0.0,,1,fd_128,54
1035,ser,iti,0.0,,1,fd_128,55
1036,ser,A,0.0,,1,fd_128,56
1037,ser,c_minus,1.0,890.766999999,1,fd_128,57
1038,ser,iti,0.0,,1,fd_128,58
1039,ser,b_minus,1.0,974.291,1,fd_128,59
1040,ser,iti,0.0,,1,fd_128,60
1041,ser,c_plus,0.0,,1,fd_128,61
1042,ser,iti,0.0,,1,fd_128,62
1043,ser,A,0.0,,1,fd_128,63
1044,ser,b_plus,0.0,,1,fd_128,64
1045,ser,iti,0.0,,1,fd_128,65
1046,ser,b_minus,1.0,815.670000005,1,fd_128,66
1047,ser,iti,0.0,,1,fd_128,67
1048,ser,A,0.0,,1,fd_128,68
1049,ser,b_plus,1.0,907.189999992,1,fd_128,69
1050,ser,iti,0.0,,1,fd_128,70
1051,ser,A,0.0,,1,fd_128,71
1052,ser,c_minus,0.0,,1,fd_128,72
1053,ser,iti,0.0,,1,fd_128,73
1054,ser,A,0.0,,1,fd_128,74
1055,ser,c_minus,0.0,,1,fd_128,75
1056,ser,iti,0.0,,1,fd_128,76
1057,ser,c_plus,1.0,865.889000002,1,fd_128,77
1058,ser,iti,0.0,,1,fd_128,78
1059,ser,b_minus,0.0,,1,fd_128,79
1060,ser,iti,0.0,,1,fd_128,80
1061,ser,c_plus,1.0,873.434000002,1,fd_128,81
1062,ser,iti,0.0,,1,fd_128,82
1063,ser,A,0.0,,1,fd_128,83
1064,ser,b_plus,1.0,896.369000003,1,fd_128,84
1065,ser,iti,0.0,,1,fd_128,85
1066,ser,b_minus,0.0,,1,fd_128,86
1067,ser,iti,0.0,,1,fd_128,87
1068,ser,c_plus,1.0,891.447999989,1,fd_128,88
1069,ser,iti,0.0,,1,fd_128,89
1070,ser,b_minus,1.0,882.532000012,1,fd_128,90
1071,ser,iti,0.0,,1,fd_128,91
1072,ser,A,0.0,,1,fd_128,92
1073,ser,c_minus,1.0,872.852999988,1,fd_128,93
1074,ser,iti,0.0,,1,fd_128,94
1075,ser,c_plus,0.0,,1,fd_128,95
1076,ser,iti,0.0,,1,fd_128,96
1077,ser,A,0.0,,1,fd_128,97
1078,ser,b_plus,0.0,,1,fd_128,98
1079,ser,iti,0.0,,1,fd_128,99
1080,sim,b_plus,0.0,,2,fd_136,0
1081,sim,iti,0.0,,2,fd_136,1
1082,sim,c_plus,0.0,,2,fd_136,2
1083,sim,iti,0.0,,2,fd_136,3
1084,sim,b_plus,1.0,876.840999999,2,fd_136,4
1085,sim,iti,0.0,,2,fd_136,5
1086,sim,c_plus,0.0,,2,fd_136,6
1087,sim,iti,0.0,,2,fd_136,7
1088,sim,c_plus,1.0,880.704999997,2,fd_136,8
1089,sim,iti,0.0,,2,fd_136,9
1090,sim,b_plus,1.0,871.624000001,2,fd_136,10
1091,sim,iti,0.0,,2,fd_136,11
1092,sim,c_minus,1.0,943.764999998,2,fd_136,12
1093,sim,iti,0.0,,2,fd_136,13
1094,sim,c_minus,0.0,,2,fd_136,14
1095,sim,iti,0.0,,2,fd_136,15
1096,sim,b_plus,1.0,1158.74200001,2,fd_136,16
1097,sim,iti,0.0,,2,fd_136,17
1098,sim,b_minus,0.0,,2,fd_136,18
1099,sim,iti,0.0,,2,fd_136,19
1100,sim,b_plus,1.0,826.767,2,fd_136,20
1101,sim,iti,0.0,,2,fd_136,21
1102,sim,c_plus,1.0,,2,fd_136,22
1103,sim,iti,0.0,,2,fd_136,23
1104,sim,b_plus,1.0,630.923999992,2,fd_136,24
1105,sim,iti,0.0,,2,fd_136,25
1106,sim,c_minus,0.0,,2,fd_136,26
1107,sim,iti,0.0,,2,fd_136,27
1108,sim,c_plus,1.0,886.750999992,2,fd_136,28
1109,sim,iti,0.0,,2,fd_136,29
1110,sim,c_plus,1.0,,2,fd_136,30
1111,sim,iti,0.0,,2,fd_136,31
1112,sim,b_minus,1.0,,2,fd_136,32
1113,sim,iti,0.0,,2,fd_136,33
1114,sim,b_plus,0.0,,2,fd_136,34
1115,sim,iti,0.0,,2,fd_136,35
1116,sim,b_plus,1.0,,2,fd_136,36
1117,sim,iti,0.0,,2,fd_136,37
1118,sim,c_minus,0.0,,2,fd_136,38
1119,sim,iti,0.0,,2,fd_136,39
1120,sim,b_minus,0.0,,2,fd_136,40
1121,sim,iti,0.0,,2,fd_136,41
1122,sim,c_minus,0.0,,2,fd_136,42
1123,sim,iti,0.0,,2,fd_136,43
1124,sim,b_minus,0.0,,2,fd_136,44
1125,sim,iti,0.0,,2,fd_136,45
1126,sim,c_minus,0.0,,2,fd_136,46
1127,sim,iti,0.0,,2,fd_136,47
1128,sim,c_plus,1.0,847.287999999,2,fd_136,48
1129,sim,iti,0.0,,2,fd_136,49
1130,sim,b_plus,1.0,929.786000002,2,fd_136,50
1131,sim,iti,0.0,,2,fd_136,51
1132,sim,c_minus,1.0,,2,fd_136,52
1133,sim,iti,0.0,,2,fd_136,53
1134,sim,b_minus,1.0,883.565000005,2,fd_136,54
1135,sim,iti,0.0,,2,fd_136,55
1136,sim,b_minus,0.0,,2,fd_136,56
1137,sim,iti,0.0,,2,fd_136,57
1138,sim,c_minus,0.0,,2,fd_136,58
1139,sim,iti,0.0,,2,fd_136,59
1140,sim,b_minus,0.0,,2,fd_136,60
1141,sim,iti,0.0,,2,fd_136,61
1142,sim,c_plus,1.0,863.658000011,2,fd_136,62
1143,sim,iti,0.0,,2,fd_136,63
1144,sim,b_minus,0.0,,2,fd_136,64
1145,sim,iti,0.0,,2,fd_136,65
1146,sim,c_plus,1.0,857.561000006,2,fd_136,66
1147,sim,iti,0.0,,2,fd_136,67
1148,sim,c_minus,0.0,,2,fd_136,68
1149,sim,iti,0.0,,2,fd_136,69
1150,sim,b_minus,0.0,,2,fd_136,70
1151,sim,iti,0.0,,2,fd_136,71
1152,sim,b_minus,1.0,899.883,2,fd_136,72
1153,sim,iti,0.0,,2,fd_136,73
1154,sim,b_plus,0.0,,2,fd_136,74
1155,sim,iti,0.0,,2,fd_136,75
1156,sim,c_plus,0.0,,2,fd_136,76
1157,sim,iti,0.0,,2,fd_136,77
1158,sim,c_minus,1.0,875.938000006,2,fd_136,78
1159,sim,iti,0.0,,2,fd_136,79
1160,ser,A,0.0,,2,fd_136,0
1161,ser,c_minus,0.0,,2,fd_136,1
1162,ser,iti,0.0,,2,fd_136,2
1163,ser,b_minus,1.0,863.290999996,2,fd_136,3
1164,ser,iti,0.0,,2,fd_136,4
1165,ser,A,0.0,,2,fd_136,5
1166,ser,c_minus,0.0,,2,fd_136,6
1167,ser,iti,0.0,,2,fd_136,7
1168,ser,A,0.0,,2,fd_136,8
1169,ser,c_minus,0.0,,2,fd_136,9
